frame_timecode,frame_id,figure_index,fig_box_min_x,fig_box_min_y,fig_box_max_x,fig_box_max_y,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
46.12,1153,1,267.9686,110.54226,373.57895,329.03244,313.30133,129.99686,317.28665,128.00153,309.31604,127.003845,323.2646,133.98755,303.3381,130.99454,332.2315,157.93169,296.36383,156.934,345.18372,177.88512,287.3969,181.87581,367.10284,176.88745,270.4594,179.88046,328.24622,211.80597,301.34546,211.80597,345.18372,258.69656,292.37854,262.68726,354.15063,304.58948,283.41162,312.57083
46.16,1154,1,266.73215,110.73484,371.183,327.79376,312.98895,130.15067,317.9628,127.16361,310.00464,125.17225,326.91574,133.13771,304.03604,127.16361,331.8896,155.04274,297.07263,153.05138,342.83206,175.95209,286.13016,175.95209,355.76407,184.91324,269.2191,162.01253,328.90527,207.81395,304.03604,206.81827,340.84253,258.59378,295.0831,261.58084,355.76407,308.37793,286.13016,312.3607
46.2,1155,1,271.632,111.69825,368.92764,326.6914,314.81934,130.19766,320.7762,127.197754,311.8409,124.19785,328.71872,134.19754,304.8912,128.19772,333.6828,153.19693,298.93433,151.19699,342.6181,176.1962,292.97748,169.19643,352.54623,192.1957,274.114,154.1969,330.70435,208.19519,304.8912,207.19522,340.63248,261.1935,297.94153,260.19354,355.52466,307.19205,289.99902,310.19196
46.24,1156,1,273.36365,112.61155,370.28693,328.29788,314.8308,132.08324,319.82687,128.08904,311.8332,128.08904,328.81976,133.08179,305.83795,132.08324,333.8158,157.04694,301.8411,154.05128,343.8079,178.01643,283.85535,170.02805,350.80234,195.9903,273.86325,158.04547,330.81818,209.96997,305.83795,208.97142,340.81027,261.89444,298.84348,259.89737,357.7968,308.8262,292.84824,312.8204
46.28,1157,1,273.45566,119.35917,372.04147,329.39682,316.77368,130.80672,320.75693,127.820404,313.78622,127.820404,328.72345,135.78392,307.8113,133.79303,334.69836,156.68814,302.83224,157.68358,345.65234,179.58324,282.91592,155.6927,352.62305,204.46921,275.9452,148.72462,331.7109,213.42816,306.8155,212.43272,342.6649,265.191,299.8448,261.20923,359.59378,309.98575,293.8699,313.96753
46.32,1158,1,272.6424,116.14161,374.88,336.62817,313.8352,131.6056,318.79822,130.60793,312.84262,128.61256,325.7464,136.59398,308.87222,133.60095,335.6724,158.54288,303.90924,158.54288,346.59097,183.48479,289.02026,154.55217,351.55396,211.41974,276.1165,144.5754,332.69458,213.4151,308.87222,212.41742,343.61316,269.285,299.93884,261.3036,359.49472,309.19208,292.99066,313.18277
46.36,1159,1,276.34097,122.89943,372.36423,328.49243,319.40295,133.37868,322.37274,130.38461,317.4231,129.38658,327.3224,138.3688,313.46338,133.37868,337.2217,160.32533,305.5439,161.32336,350.0908,189.26805,282.7755,163.31941,353.06058,214.21866,276.83594,136.37276,335.24182,214.21866,313.46338,211.22458,343.1613,269.11,297.62448,261.1258,359.99008,310.029,291.6849,313.02304
46.4,1160,1,272.44366,120.79456,374.57843,336.4982,319.54465,133.27742,324.50266,132.27878,318.55304,131.28015,332.43546,140.2678,315.57825,136.2733,338.38504,163.23625,308.63705,162.23763,352.26743,192.19646,288.80505,168.22939,355.24225,217.16216,286.82187,147.25821,340.36826,216.16353,318.55304,214.16628,346.31784,271.08807,292.77145,263.09906,360.20023,311.0332,292.77145,313.03046
46.44,1161,1,273.09085,122.75008,375.1,328.2906,322.11465,135.2222,327.06656,134.22443,322.11465,133.22665,333.00885,142.20657,318.15314,137.21773,339.9415,163.15974,309.23972,163.15974,352.81647,192.09506,315.182,193.09282,360.7395,215.04375,291.41287,141.20882,345.8838,222.02814,322.11465,226.01921,347.86456,269.92108,289.43213,261.9389,360.7395,310.82962,293.39365,312.82516
46.48,1162,1,274.95514,126.55546,376.3672,327.58084,322.18134,141.98067,328.14676,139.99033,322.18134,137.99997,337.09488,145.96138,320.19287,142.97585,342.06604,169.84558,311.24475,167.85522,353.9969,194.72496,316.2159,202.68636,363.93924,215.62364,363.93924,216.6188,348.03146,228.56091,327.15253,233.53679,349.0257,271.35345,290.36578,259.41135,361.95078,313.15082,293.3485,313.15082
46.52,1163,1,274.25955,130.78653,378.6074,334.94827,328.42105,146.22314,334.3838,144.23132,327.42725,142.2395,341.3403,152.19861,322.4583,148.21497,345.31546,177.09639,311.52664,173.11275,357.24094,200.00233,287.6757,164.14955,369.1664,220.91647,287.6757,134.27222,350.2844,228.88376,328.42105,234.85922,350.2844,272.70383,292.64465,261.7488,362.20987,313.5362,294.63223,313.5362
46.56,1164,1,273.15665,133.1806,382.8118,337.3578,331.47324,150.61037,336.45758,148.6184,329.47952,145.63043,343.43564,155.5903,322.50146,151.60635,345.42935,180.48994,311.53595,175.51003,359.38547,203.39763,291.59866,165.55016,374.33844,231.28525,292.59552,138.65852,352.4074,228.29729,328.48267,235.2692,348.41995,272.1207,293.59238,263.1568,362.37607,312.95612,295.58612,312.95612
46.6,1165,1,272.2384,131.3671,378.88403,339.25394,332.53802,152.8554,338.51816,149.85703,329.54797,147.85812,344.4983,155.85378,323.56784,150.85649,347.48834,179.84071,312.60428,175.84288,359.4486,204.82712,295.66058,164.84888,369.4155,226.81514,294.66388,142.86084,350.47842,230.81297,327.5546,235.81024,348.48505,272.79013,291.67383,261.7961,361.442,313.76782,294.66388,313.76782
46.64,1166,1,276.49252,129.74597,379.14566,329.33566,333.7989,148.20802,338.78204,146.21213,329.81235,145.21417,343.7652,151.20186,323.83255,148.20802,349.745,176.15057,312.8696,172.15878,358.7147,201.09929,294.93024,166.1711,367.6844,222.0562,294.93024,147.21007,350.74164,229.04184,325.82584,232.03569,349.745,270.9557,290.9437,261.97415,362.70123,312.8695,294.93024,314.86542
46.68,1167,1,273.86368,124.648224,372.9617,336.5269,331.83603,144.13707,337.7819,141.13878,328.86307,140.13936,344.71875,145.13649,322.9172,144.13707,349.67368,173.12047,313.0074,165.12505,358.5925,197.10674,313.0074,196.1073,367.51132,219.09415,295.16974,150.13364,349.67368,222.09242,324.89917,226.09013,352.6466,269.06552,291.20584,263.06897,361.56543,311.04147,293.1878,313.04034
46.72,1168,1,273.1955,120.23598,373.6264,333.08453,331.36588,138.72282,336.3377,135.72496,327.38843,134.72566,343.29825,139.7221,322.4166,138.72282,348.27008,166.70291,311.47858,158.7086,356.225,192.68443,299.54617,177.6951,363.18558,211.67091,289.60254,154.71144,346.28134,214.6688,319.4335,219.66524,352.24756,260.63608,291.59125,263.63394,361.19684,307.60266,291.59125,308.60196
46.76,1169,1,272.87134,115.37883,371.67853,331.52136,330.25934,133.80573,334.25156,129.82153,326.26715,129.82153,342.236,134.80177,321.2769,134.80177,347.22626,161.69508,311.29636,153.7267,355.21066,188.5884,306.3061,180.62001,363.19507,208.50937,287.3431,165.67928,342.236,212.49356,315.28857,215.4817,351.21844,262.296,294.32947,262.296,360.20093,312.09842,289.3392,308.11423
46.8,1170,1,275.24133,112.72441,374.05566,326.77625,328.641,131.14282,332.63348,127.16046,323.65036,128.15605,340.6185,131.14282,319.65787,132.13841,347.60538,159.01935,309.67664,150.05904,351.59787,185.90027,300.6935,173.95319,364.5735,204.81648,286.71976,169.97083,339.62036,210.79002,312.671,210.79002,347.60538,261.5651,297.69913,261.5651,356.58847,308.35782,288.716,307.36224
46.84,1171,1,276.19125,110.39842,371.89798,335.69086,325.54004,130.83424,329.5278,125.84989,320.5553,126.84676,339.49725,127.843636,317.56448,131.83112,348.46976,157.74971,308.59198,148.7779,351.4606,186.65892,296.62863,170.70901,365.41785,198.62135,285.66223,178.68396,337.5034,210.58377,310.58585,210.58377,345.47894,261.4241,301.61334,259.43036,353.4545,311.26758,287.65613,311.26758
46.88,1172,1,273.0243,113.42741,369.47632,333.3245,324.23337,131.91875,328.21075,125.92156,319.2616,128.92015,337.1599,129.9197,315.2842,133.91782,342.13168,155.90753,307.3294,148.9108,354.06387,151.9094,293.40848,171.90004,342.13168,127.92062,285.45367,188.89209,335.1712,210.8818,309.31808,209.88226,344.12036,263.857,301.36328,263.857,350.0865,309.83548,285.45367,313.83362
46.92,1173,1,276.46472,112.63504,369.8833,338.5586,321.6833,133.12811,324.66473,129.12946,315.7204,133.12811,334.60287,133.12811,312.73895,139.12608,341.55957,157.12,305.78226,152.12167,354.47916,156.12033,288.8874,174.11424,339.57196,130.12912,284.91214,201.1051,332.61523,213.10104,307.7699,213.10104,343.5472,263.08414,299.81937,267.0828,350.5039,311.0679,284.91214,315.06653
46.96,1174,1,276.33362,115.67529,369.01917,338.49603,317.6933,135.15962,320.68317,128.16525,312.7102,132.16203,330.64935,131.16283,309.72034,139.1564,340.61554,157.14194,304.73724,155.14354,352.57495,155.14354,286.79813,179.12425,338.62228,135.15962,283.80826,206.10254,329.6527,215.0953,304.73724,214.09612,343.60538,263.05673,297.76093,267.05353,351.57834,311.01816,284.80487,314.01575
47.0,1175,1,269.60547,116.88847,369.47723,333.01422,317.04456,134.31796,320.0407,128.34215,311.05225,132.32603,328.03046,132.32603,307.05737,138.30185,338.01764,147.2656,304.06122,155.23337,350.00223,159.21725,289.08047,180.13264,334.02277,138.30185,284.08688,210.01178,325.0343,216.98358,303.0625,213.99567,346.0074,263.79422,296.07147,267.7781,351.99966,310.60486,285.0856,313.59277
47.04,1176,1,272.0324,118.86983,371.716,335.31573,313.4011,137.32259,316.3916,131.3379,308.41693,134.33025,325.36313,133.33281,305.42642,139.31749,340.31567,153.28174,303.43274,156.27408,348.29037,180.2128,288.4802,187.19492,361.24924,168.24344,282.49918,215.12343,320.37897,221.10811,296.4549,219.1132,349.2872,262.00342,293.4644,268.98553,351.28085,311.87573,284.49286,314.86807
47.08,1177,1,269.46582,120.707436,369.53137,334.96274,309.59113,139.14336,313.5541,135.15721,306.61887,136.15375,323.46158,139.14336,303.64664,143.1295,331.38757,166.04984,299.68362,162.06369,351.20255,178.00827,290.7669,188.97017,360.11926,161.06715,285.81317,203.91821,314.54486,223.84894,293.73914,220.85933,350.2118,261.71732,291.75766,269.6896,349.22104,309.55106,284.82242,312.54068
47.12,1178,1,269.18277,126.394356,364.67978,332.91196,308.4758,141.85823,312.45486,137.86755,303.502,138.86522,320.41293,143.85358,300.51773,144.85124,328.37103,166.79997,297.53345,166.79997,358.21384,178.772,288.5806,196.73006,343.29242,166.79997,330.36053,166.79997,313.44962,230.65083,292.55963,223.66714,350.25574,260.5809,292.55963,270.55762,348.26624,310.4644,284.60156,313.4574
47.16,1179,1,267.92847,129.33466,367.94568,335.78616,307.0441,143.79623,311.99545,140.80418,303.08304,140.80418,319.9176,147.78563,299.12195,148.78299,332.7911,170.72469,296.15115,172.71939,357.54785,177.70615,287.2387,199.64786,360.51865,157.75914,276.34576,236.5498,311.0052,233.55775,291.1998,226.57631,347.64514,261.48358,293.18033,269.46237,344.67435,313.3458,285.25818,314.34314
47.2,1180,1,267.9277,131.16824,367.0137,333.73895,309.0484,144.6397,312.02097,141.64604,305.08496,141.64604,318.957,148.63124,299.1398,149.62912,331.83817,171.5826,295.17636,177.56992,357.60052,175.57414,284.2769,203.51492,359.58224,155.61644,274.3683,240.43668,311.03012,235.44725,289.2312,228.46205,347.69193,262.39017,293.19464,270.37323,344.71936,313.28232,285.26776,315.27808
47.24,1181,1,267.6254,128.97949,363.72446,333.3962,310.72137,143.43823,314.6842,140.44678,306.7585,140.44678,318.64706,147.42685,299.82355,147.42685,331.5263,170.36142,293.87927,176.34435,340.44272,164.37848,282.98145,202.27037,336.4799,173.35287,274.06503,235.17647,311.71207,234.17932,289.9164,227.19923,348.36844,263.0968,291.89783,271.07404,345.3963,311.95737,285.95358,314.94885
47.28,1182,1,267.7534,126.70595,364.45926,329.59283,311.1215,140.19843,315.10934,138.19954,307.1336,137.2001,319.09723,145.19563,300.15485,142.19731,330.06387,168.18283,294.17303,171.18115,357.97897,173.18004,285.20032,199.16556,358.97592,149.1934,275.23065,231.14772,314.1124,229.14883,291.18213,224.15163,350.00323,261.131,292.1791,265.12878,347.01233,312.1026,285.20032,314.10147
47.32,1183,1,269.11713,122.84718,368.65497,335.35486,312.41608,135.31828,316.3976,134.3206,308.43457,132.32523,320.37912,141.30443,301.46692,137.31367,329.33752,163.25357,294.49927,164.25127,352.23123,172.23277,285.54086,192.18654,356.21274,148.28824,278.5732,221.1195,317.39297,221.1195,294.49927,214.1357,349.2451,260.02936,290.51776,267.01318,347.25433,311.90918,285.54086,311.90918
47.36,1184,1,269.49393,115.24459,364.52573,337.07706,314.53503,131.73213,318.4947,128.7344,310.57538,127.73515,322.45435,135.72913,301.66614,132.73138,328.39386,158.71176,293.74683,158.71176,349.18204,171.70195,284.83762,187.68988,358.09128,149.71855,277.9082,214.6695,321.46445,214.6695,295.72665,213.67026,347.2022,261.63403,291.767,261.63403,349.18204,308.59854,284.83762,312.59552
47.4,1185,1,268.11832,109.26335,370.03165,329.1134,315.57794,127.75074,320.5737,124.752785,311.58136,122.75415,324.5703,132.74733,302.589,127.75074,328.5669,155.73166,292.5975,155.73166,331.56436,183.71257,285.60345,185.71121,360.5397,148.73643,275.61194,200.70099,326.5686,213.69212,298.5924,212.69281,344.5533,261.65942,292.5975,262.65872,351.54736,306.62875,284.6043,312.62466
47.44,1186,1,267.3844,108.1839,371.29974,333.88138,315.8449,125.66048,320.84085,123.66315,311.84818,120.66717,324.8376,129.65512,303.85468,125.66048,331.8319,148.62968,292.86365,152.62433,333.83026,173.59622,287.8677,180.58685,361.80746,155.62032,274.8783,192.57079,327.83514,208.54936,301.85632,208.54936,340.82455,258.48245,294.862,262.47708,354.81317,308.4155,285.86935,313.4088
47.48,1187,1,269.28537,108.50607,369.69974,331.24442,317.50415,127.98319,321.48096,124.98671,313.52734,121.990234,324.46356,132.97733,304.57953,124.98671,329.43457,148.95856,294.6375,151.95503,333.41138,167.93626,285.6897,179.92218,362.24323,167.93626,274.75348,184.9163,328.44037,207.88933,304.57953,207.88933,339.3766,259.8283,296.62592,261.82596,354.2896,303.77667,288.6723,311.7673
47.52,1188,1,267.81866,111.58257,370.97754,327.4937,317.91025,130.07497,321.87787,127.076195,313.9426,125.07702,326.83743,134.07332,306.0073,128.07579,331.797,151.06631,294.10434,154.06508,339.7323,173.05727,288.15286,181.05397,353.61908,181.05397,271.29034,177.05562,329.81317,210.04204,306.0073,211.04163,339.7323,262.02066,298.072,263.02023,357.58673,309.0013,289.14478,315.99844
47.56,1189,1,271.47864,116.04954,373.91248,330.9513,318.71753,132.54199,323.69006,130.54291,314.73953,127.54428,327.66806,137.53972,305.789,131.54245,333.6351,155.5315,297.83298,158.53012,345.56912,173.52327,285.89893,178.52098,356.50867,192.51459,298.82748,134.54109,331.6461,212.50545,305.789,212.50545,342.58563,265.48123,296.83847,262.4826,360.4867,312.45975,287.88794,315.45837
47.6,1190,1,266.49918,122.10279,371.293,331.51733,319.89413,133.57072,323.88626,132.57352,315.90198,130.5791,328.87646,139.554,307.9177,133.57072,335.8627,158.50104,300.93143,163.48709,346.8411,178.44528,279.97266,172.462,357.81952,204.37279,269.9923,163.48709,333.86664,215.34213,309.91376,214.34491,342.84897,267.19717,295.94125,264.20554,358.81754,309.08008,286.95892,314.06613
47.64,1191,1,268.2564,117.455986,374.03003,332.21832,320.6443,133.93774,325.6336,130.94106,317.6507,128.94327,329.62506,136.93443,310.66565,133.93774,337.60797,158.91011,302.68274,162.90569,349.58237,184.88136,280.7297,170.89685,358.56314,208.85484,273.74466,150.91896,337.60797,216.846,313.65924,214.8482,345.5909,266.7907,294.69983,262.79514,360.55887,311.74097,287.71475,312.73987
47.68,1192,1,274.91693,117.0763,373.6986,327.6196,322.3122,133.54059,327.30115,131.54492,319.3188,129.54924,331.29233,136.53409,312.33423,133.54059,337.2791,158.48648,304.35187,161.47998,350.25043,187.4237,283.3982,169.46266,359.2306,213.36743,282.4004,165.47133,340.2725,217.35878,318.321,218.35661,348.25485,268.24838,290.38275,263.25922,360.2284,311.15533,288.38715,309.15964
47.72,1193,1,273.98453,120.06024,374.47617,333.79462,324.23035,137.53851,329.20517,135.541,321.24545,132.54472,334.18002,141.53355,315.27563,135.541,338.15988,161.50873,304.33102,164.505,349.10452,185.47894,313.2857,191.4715,361.0441,211.44667,360.04913,210.4479,345.12463,217.43922,322.24042,223.43178,351.09445,268.37592,290.4015,261.3846,360.04913,310.3238,290.4015,309.325
47.76,1194,1,275.70847,122.73202,376.03122,334.57718,327.85645,141.2185,332.8229,138.2207,323.88324,136.22215,336.79608,145.21558,316.9302,141.2185,340.76926,164.2017,305.01065,166.20024,351.6955,190.18271,312.957,195.17906,363.61505,213.16592,292.09784,141.2185,348.7156,219.16153,325.86984,225.15715,350.7022,267.12646,292.09784,262.13013,360.63516,310.09506,292.09784,311.09433
47.8,1195,1,273.29224,125.79862,375.5354,334.71545,329.37708,144.29126,336.32565,144.29126,326.3991,140.29285,341.2889,152.28807,319.45056,144.29126,343.2742,172.28012,307.53873,171.28052,355.18604,193.27176,286.69305,166.2825,368.0905,218.26181,367.09787,218.26181,351.21542,222.26022,326.3991,230.25703,350.22278,267.2423,293.6416,263.2439,361.14194,311.22482,293.6416,312.2244
47.84,1196,1,272.04315,126.22398,378.53375,335.0871,330.26465,145.71121,335.24084,144.71187,327.27893,141.71384,341.21228,153.70598,320.31226,147.7099,345.19324,174.69221,306.3789,171.69418,356.14087,196.67781,286.47412,159.70204,369.07898,218.6634,287.46936,130.72104,351.16467,222.66078,327.27893,230.65555,350.16943,268.63065,294.43604,263.63394,361.11707,311.60248,293.4408,313.6012
47.88,1197,1,271.0442,125.57027,377.20038,336.36603,332.0592,148.0485,338.01187,147.04945,329.08286,144.05235,342.97244,155.04172,322.13806,148.0485,346.9409,181.01654,307.25635,171.02623,357.85416,203.99428,285.42984,156.04074,365.79108,215.98267,286.42197,129.06688,352.8936,226.97202,326.1065,231.96718,350.90936,267.93234,295.35098,263.9362,360.8305,310.89072,293.36676,312.88876
47.92,1198,1,274.3795,127.869514,373.71567,338.11212,332.49115,147.29951,337.45798,146.30312,329.51108,142.31746,343.41812,153.27798,322.55753,147.29951,345.40485,177.19183,307.6571,171.21336,354.34512,201.10568,289.77658,161.24927,362.29202,215.05544,292.75668,128.36772,351.36502,223.02672,324.54425,226.01595,352.3584,267.86517,297.72348,264.87595,361.29865,311.70724,292.75668,311.70724
47.96,1199,1,276.94638,128.37927,373.82968,332.733,331.38083,145.8241,337.3736,143.83041,329.3832,140.83986,342.36758,150.80833,323.39044,145.8241,348.36035,175.72952,307.4097,168.75159,357.34955,197.66017,294.42532,160.77681,361.34473,201.64755,298.4205,135.85562,349.35916,222.58136,322.39163,225.5719,353.35434,269.4332,300.41812,267.43948,361.34473,309.3071,291.42892,311.30078
48.0,1200,1,273.3293,125.22394,372.80167,336.4843,331.52063,143.6594,337.48898,141.66637,329.5312,137.68033,342.4626,148.64195,322.5681,140.66986,345.44678,169.56868,308.642,163.58961,356.38873,193.48495,285.76337,175.54776,348.43094,196.47449,296.70532,150.63498,344.45206,218.39774,317.5945,222.38379,356.38873,269.21982,301.67892,272.20935,360.3676,311.07327,287.7528,317.05234
48.04,1201,1,273.60117,122.59842,376.06345,330.73773,332.79053,138.03459,337.76443,137.03871,329.8062,134.05106,339.754,145.00577,320.85318,139.03047,341.74356,163.92752,304.9367,162.93164,354.6757,162.93164,292.99936,185.83691,344.7279,146.00165,296.9785,162.93164,339.754,215.71338,313.88974,218.70102,357.66003,263.51572,306.92627,272.47864,358.65482,314.30566,286.03592,312.3139
48.08,1202,1,269.28717,120.3752,371.66504,341.1084,334.39154,135.85649,337.3734,132.8601,329.42175,131.86131,339.36136,140.85045,319.48215,138.85286,340.35532,163.82268,302.58484,163.82268,360.2345,183.79854,289.66336,187.79372,366.19827,157.82993,283.6996,171.81302,335.3855,223.75024,311.53046,223.75024,363.21637,264.70074,306.56067,272.6911,355.2647,308.64764,281.71167,313.6416
48.12,1203,1,266.31934,119.5394,375.7433,340.89056,331.47632,134.9941,333.46585,132.00287,326.5025,131.00578,336.45013,139.97948,317.54965,137.98534,340.4292,163.90935,301.63342,163.90935,364.3035,170.88889,290.69104,186.84212,373.25638,159.92104,274.7748,193.82166,331.47632,225.72813,307.60202,223.73398,365.29828,263.61707,305.6125,271.5937,354.35587,310.4797,279.74863,317.45926
48.16,1204,1,252.403,120.706505,380.20465,336.29282,327.786,136.17682,327.786,132.18448,322.79376,132.18448,331.77982,140.16916,313.8077,141.16724,340.76587,167.11745,302.82474,171.10979,345.75812,145.15958,278.86194,190.0734,379.7054,147.15575,257.89447,209.037,328.78445,229.99678,305.8201,224.00827,363.73022,262.93356,301.8263,270.91824,353.74573,312.8378,279.86038,316.83014
48.2,1205,1,242.72394,117.128494,385.53333,339.0172,325.11398,141.61621,325.11398,136.61871,319.12198,135.61922,327.1113,136.61871,310.13397,145.61421,337.09796,160.60669,299.14862,175.59917,363.06332,144.61472,273.1833,195.58914,382.038,137.61823,255.20728,212.58063,326.11264,229.5721,303.14328,223.5751,362.06467,262.55557,301.14597,271.55106,352.07797,311.531,279.1753,318.5275
48.24,1206,1,267.9639,114.83048,381.71707,339.90784,322.3459,135.2468,322.3459,131.26312,316.3589,132.25903,325.33942,138.23454,305.3827,141.2223,335.31775,163.13248,300.39352,171.09982,361.26144,145.20596,279.439,192.0141,378.22464,137.23863,268.46283,202.9692,327.33508,230.85487,303.38702,223.88345,361.26144,262.72424,300.39352,271.6875,351.2831,311.5242,278.44116,319.49155
48.28,1207,1,241.03862,113.58766,385.66748,335.62122,320.33514,133.99883,316.34537,133.00316,313.35306,133.00316,322.33002,136.98581,305.37354,141.96414,334.2993,158.89047,298.39145,172.8298,362.22763,143.95547,271.46054,204.69112,381.179,133.99883,254.50406,214.64778,326.31976,228.5871,302.3812,222.6131,360.23276,261.4441,301.38376,272.39642,352.25323,311.2274,279.44006,316.20572
48.32,1208,1,235.85901,114.36675,380.1192,335.72308,320.9228,135.80441,320.9228,132.81311,314.9534,133.81021,322.91257,138.79572,304.00952,141.78702,330.87177,163.72324,297.04523,174.69133,361.7136,144.77832,274.16257,204.60435,375.64215,136.80151,254.26462,212.58116,325.89728,228.53476,302.0197,223.54926,359.7238,260.442,301.0248,273.4043,351.76462,310.297,280.13196,316.2796
48.36,1209,1,263.507,118.04497,369.85306,333.66144,319.66168,136.51212,318.6678,132.51923,313.69836,132.51923,319.66168,137.51035,302.7656,141.50323,330.59445,160.4695,297.79614,173.44643,329.6006,190.41623,280.90002,198.40202,369.3561,141.50323,267.9795,207.38605,324.63113,229.34698,301.7717,225.3541,359.41724,261.29016,301.7717,273.26886,352.46002,309.20493,279.90616,315.19427
48.4,1210,1,269.22522,119.14837,370.04077,333.53275,319.633,137.5954,318.63483,133.60684,312.64578,133.60684,320.63116,139.58968,301.66586,142.58109,332.60925,161.52667,300.6677,173.49231,360.5581,151.55531,284.6969,199.41786,360.5581,149.56104,294.67865,138.59253,323.6257,230.3291,301.66586,226.34055,359.55994,261.24033,302.66403,273.20596,352.57272,310.10004,280.70422,315.08572
48.44,1211,1,265.76495,124.37545,375.35736,336.05576,319.0667,138.85358,319.0667,134.85962,313.08896,135.85811,320.06302,139.85208,301.13342,142.84755,332.01855,164.81438,307.11118,173.8008,345.96667,153.83096,313.08896,206.75104,345.96667,149.83699,295.15564,138.85358,324.0482,231.71333,302.1297,226.72087,359.9148,261.6681,303.126,274.6485,351.94443,311.59268,279.21494,317.58365
48.48,1212,1,265.62292,126.398674,374.91827,336.94104,317.78662,137.87373,317.78662,135.87807,310.83145,136.8759,319.7738,140.86722,300.8955,143.86072,330.70334,164.81517,300.8955,171.79999,348.58804,163.81734,283.01083,181.7783,345.60724,157.83035,283.01083,178.7848,324.74176,232.6677,302.8827,224.68504,360.51117,261.6048,302.8827,273.57877,351.56882,313.492,279.03644,318.48117
48.52,1213,1,273.84634,120.80157,374.31454,334.0764,316.12256,138.24226,317.1173,135.25243,310.15414,135.25243,320.1015,140.23549,300.20682,144.22192,332.03833,166.14738,301.20154,171.13043,352.92773,170.13382,290.25946,159.1711,350.9383,159.1711,292.24893,156.18126,324.08044,230.92711,302.1963,226.94066,359.8909,262.81866,301.20154,274.778,349.94354,313.64584,279.31738,316.63568
48.56,1214,1,269.1594,117.576805,371.8431,337.67477,316.51352,133.01353,318.5074,130.02579,310.53195,130.02579,321.49817,136.99721,300.56265,139.98497,333.46133,160.89926,298.56882,164.88293,353.39993,172.85028,291.5903,175.83803,355.39377,165.87885,296.57495,136.99721,327.47977,227.6258,303.55347,220.65436,358.38455,263.47885,300.56265,270.4503,349.4122,314.2707,281.621,314.2707
48.6,1215,1,276.93918,110.09938,370.6923,333.73273,315.33807,126.57237,317.3328,124.575645,310.3512,124.575645,320.32492,131.5642,301.37482,133.56091,332.2934,153.52818,298.38272,161.51508,354.23563,166.5069,308.35645,192.46434,357.22775,154.52654,298.38272,129.56746,330.29868,221.41687,306.3617,217.42342,355.233,262.34976,298.38272,267.34158,351.2435,310.27118,284.4195,312.2679
48.64,1216,1,276.51904,105.79981,372.92212,336.84952,316.7698,123.228134,319.75134,120.24042,310.80673,121.23632,323.72675,126.21584,301.86212,127.21175,333.6652,149.12163,296.89288,155.09706,348.57288,168.04381,292.9175,180.99055,357.5175,167.0479,306.83136,147.12982,332.67136,213.8554,307.8252,213.8554,350.56058,258.67105,302.85596,262.65466,350.56058,312.44986,288.9421,311.45398
48.68,1217,1,284.73193,103.69762,363.3048,330.30304,317.0562,120.16894,320.04,116.17589,311.08865,116.17589,325.01297,123.16372,303.1319,124.16198,333.9643,147.12201,296.16977,151.11505,339.93185,178.06812,297.16434,175.07333,339.93185,205.02118,309.09946,143.12895,334.9589,209.01424,309.09946,209.01424,343.91025,260.92383,306.1157,261.92212,346.894,310.83694,298.15894,304.84735
48.72,1218,1,288.29773,101.967575,363.24298,330.30695,318.77545,118.419975,321.7733,115.42863,313.7791,115.42863,326.76962,122.40843,304.78568,123.40555,334.7638,147.33632,297.7908,149.33055,339.76013,179.244,302.78714,169.27284,358.74628,195.19785,311.78058,141.35362,335.76306,205.16899,310.7813,208.16034,338.76086,260.0103,310.7813,260.0103,343.7572,312.85742,308.78278,310.8632
48.76,1219,1,289.3404,99.41206,361.1314,340.86548,318.75476,120.8635,322.74316,116.872536,313.7693,116.872536,328.72574,123.85673,305.7925,123.85673,337.69962,148.80026,299.8099,146.80478,339.69382,179.73024,303.7983,160.77316,353.65317,207.667,311.7751,137.8251,335.7054,206.66927,310.77798,204.67378,338.69672,262.5428,313.7693,259.54956,338.69672,316.4208,317.75766,315.42307
48.8,1220,1,289.4363,106.44954,357.40872,334.846,319.92395,122.90605,324.9219,120.91132,314.92596,118.916595,329.9199,126.895515,306.9292,126.895515,336.91702,151.82962,301.93124,148.83752,340.9154,183.74529,296.93326,145.84544,347.91257,208.6794,297.93286,142.85335,336.91702,208.6794,310.92758,208.6794,337.91663,264.53183,316.92514,264.53183,337.91663,319.38687,321.92313,318.3895
48.84,1221,1,290.20895,106.82649,358.07614,335.7204,320.64938,123.31885,325.63962,120.32024,317.65524,119.3207,330.62985,127.31699,309.67087,126.31746,338.61423,152.3054,304.68063,148.30727,342.6064,183.29105,303.6826,130.3156,321.64743,143.30959,305.67868,123.31885,337.61618,209.279,311.66696,209.279,338.61423,264.2535,317.65524,265.25305,338.61423,319.22803,321.64743,316.22943
