frame_timecode,frame_id,figure_index,fig_box_min_x,fig_box_min_y,fig_box_max_x,fig_box_max_y,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.0666666666667,4,4,1062.2634,460.81534,1209.3569,646.0067,1143.2643,508.10883,1146.2458,499.14795,1137.301,500.14362,1159.1663,494.1697,1124.3806,493.17404,1170.0989,492.1784,1104.5032,497.15665,1186.0009,543.95233,1090.5889,548.9306,1165.1295,536.9828,1123.3867,595.72626,1159.1663,549.9263,1097.546,556.8958,1199.9152,576.80884,1069.7175,579.79584,1167.1172,618.6263,1103.5093,622.6089
0.0666666666667,4,5,1443.4696,438.8902,1593.6241,658.91644,1510.5917,491.15887,1515.5637,486.1809,1504.6252,489.1677,1525.5077,471.247,1487.7205,474.23376,1546.3901,490.16327,1469.8213,490.16327,1589.1493,535.9606,1464.8492,548.9033,1534.4573,533.9694,1500.6477,583.7491,1542.4125,567.8196,1488.7148,561.846,1567.2725,550.89453,1447.9445,584.7447,1570.2557,631.5376,1507.6085,595.6962
0.0666666666667,4,6,1245.53,487.84045,1449.4844,730.2218,1386.9984,549.1839,1392.9971,543.19916,1381.9995,538.2119,1351.0065,523.25006,1351.0065,523.25006,1366.003,558.16095,1304.017,556.1661,1377.0006,613.02094,1329.0114,605.0413,1434.9877,638.9548,1386.9984,664.88855,1304.017,656.90894,1263.0261,649.92676,1387.9982,621.99805,1315.0145,617.01074,1311.0154,686.8325,1289.0203,699.79944
0.0666666666667,4,7,434.48376,460.76932,586.30585,658.24194,550.8474,513.12946,556.8404,507.14548,545.8533,505.1508,558.838,506.14813,521.88135,491.18808,553.8439,515.12415,487.92114,509.14014,559.83685,559.00696,482.927,563.99365,555.84155,585.93506,529.872,583.94037,512.8919,588.92706,458.95508,589.9244,577.8158,577.95636,491.91647,584.9377,518.8848,627.8232,477.93286,640.7886
0.1,6,1,769.97864,438.34644,908.3032,652.5154,880.9368,491.63965,885.91254,487.6551,878.9466,484.6667,885.91254,486.65897,861.03406,469.72467,879.9417,500.60486,817.2478,484.6667,881.932,560.3729,802.32074,537.46185,889.8931,560.3729,866.00977,557.3845,844.11664,572.32654,810.28186,572.32654,881.932,579.2995,798.34015,561.3691,832.1749,611.1758,800.33044,621.13715
0.1,6,2,878.8755,459.02014,1051.3013,693.2748,965.0884,522.3187,971.0685,516.33777,956.1182,514.3441,993.9921,501.38535,947.14813,505.37265,1016.9158,531.29016,955.1216,517.3346,991.0021,602.065,906.2842,545.2458,929.2079,614.0269,905.28754,593.09357,1014.9224,628.9794,978.0452,591.0999,972.0651,628.9794,897.3141,613.0301,1016.9158,655.89374,942.16473,669.8493
0.1,6,3,574.2849,500.5384,758.8911,736.8864,688.5412,559.8747,696.5242,555.88574,679.56036,570.8444,709.49646,549.9022,663.5944,542.92145,716.48157,559.8747,633.65826,525.96826,735.44116,611.7317,613.7008,592.78394,714.48584,656.60785,685.54755,634.6684,686.5454,635.66565,640.6434,630.6794,753.40283,651.62164,599.73065,616.7179,700.5156,679.5446,626.67316,706.47034
0.1,6,4,1247.8615,490.66956,1444.985,730.042,1385.7484,550.014,1392.7174,542.0349,1381.7661,538.04535,1391.7218,544.02966,1350.9033,524.082,1368.8236,555.0009,1304.1113,555.0009,1374.7971,609.85706,1329.9962,605.86755,1433.5359,639.7786,1387.7395,665.71063,1305.1069,657.73157,1263.2928,649.7525,1388.7351,619.83093,1315.0626,618.83356,1311.0803,687.65314,1289.1777,699.62177
0.1,6,5,1063.1749,460.36368,1208.6405,645.2322,1141.3876,506.83063,1146.3693,499.8356,1136.4059,499.8356,1158.3253,492.84058,1125.4462,491.84128,1170.2814,492.84058,1105.5194,496.83774,1188.2156,546.8022,1090.5742,547.8015,1164.3033,536.8093,1123.4535,595.7674,1147.3656,568.78656,1097.5486,557.7944,1200.1716,575.78156,1070.6475,578.7795,1167.2924,617.7517,1103.5267,621.7489
0.1,6,6,1443.109,439.35608,1593.9838,658.1128,1510.553,490.79886,1516.5481,485.8044,1504.558,487.8022,1526.5398,470.82108,1488.5713,474.81665,1547.5223,489.8,1469.587,490.79886,1589.4875,533.7511,1464.5912,548.73444,1534.5331,533.7511,1499.5621,583.69556,1542.5265,567.7133,1488.5713,561.72,1567.5057,550.73224,1447.6052,582.69666,1570.5033,630.6433,1510.553,602.67444
0.1,6,7,435.03082,460.49945,586.5239,658.67084,551.14233,513.7767,557.1223,506.80582,546.159,503.81833,559.11566,504.81415,522.239,490.87247,554.1323,514.7725,487.35574,508.79752,559.11566,558.5893,481.37576,563.5685,556.1257,585.47687,531.209,583.4852,513.26904,589.4602,459.44913,588.4644,578.05225,577.5102,492.33908,584.4811,519.249,627.302,477.3891,641.2437
0.133333333333,8,1,769.22736,438.0999,908.279,653.82794,880.9653,492.53128,885.9314,487.5376,879.97205,484.54135,885.9314,486.53885,861.10077,469.56024,879.97205,499.5225,816.4056,484.54135,882.9517,558.4482,801.5072,536.4759,907.7824,545.46454,867.0601,557.44946,845.20917,572.43054,810.4462,572.43054,881.9585,578.42303,798.5275,560.4457,832.2972,607.3865,801.5072,622.3676
0.133333333333,8,2,1438.4484,435.78934,1603.9261,667.756,1509.7234,492.28122,1515.7046,486.28207,1503.7423,487.28192,1525.6731,471.28424,1488.7896,474.2838,1544.6133,486.28207,1470.8461,490.2815,1588.4749,532.27545,1465.8618,547.2733,1535.6416,535.275,1499.7549,584.268,1545.6102,569.27014,1491.78,564.2709,1569.5347,552.2726,1447.9185,581.26843,1570.5315,631.2612,1507.7297,598.266
0.133333333333,8,3,878.9987,458.40802,1050.1841,694.18,965.08905,521.8467,971.0606,513.8544,956.13165,512.85535,994.94696,500.86694,949.1648,504.8631,1019.82855,531.837,955.1364,517.8505,991.9612,601.76935,906.36847,545.8235,928.2643,614.75684,906.36847,592.7781,1015.8475,628.7433,977.0322,591.77905,973.05115,628.7433,899.4016,613.75775,1016.8428,655.7172,943.19324,670.7027
0.133333333333,8,4,433.92776,457.4251,589.36035,661.57904,551.00037,512.69604,556.9786,507.71667,547.01495,504.72906,558.9713,504.72906,523.10223,489.791,555.9822,515.68365,488.22952,507.71667,558.9713,557.5103,483.2477,563.4856,553.9895,585.3948,531.0731,584.3989,514.13495,590.37415,459.33502,588.3824,578.89856,578.42365,492.215,584.3989,520.11316,625.2297,477.26953,642.15955
0.133333333333,8,5,1248.033,489.93726,1448.4011,731.4779,1387.0945,549.32434,1394.0724,541.3395,1382.1101,537.3471,1391.0819,544.3338,1352.2045,523.37366,1369.151,555.3129,1305.3522,555.3129,1374.1353,607.21423,1331.2705,606.2161,1433.9467,636.1592,1388.0913,664.106,1316.3176,650.1326,1254.5126,650.1326,1391.0819,623.18384,1316.3176,619.19147,1312.3302,687.0624,1288.4056,701.03577
0.133333333333,8,6,1064.5817,460.9505,1211.2191,643.9534,1142.8881,507.19852,1147.8757,500.23645,1136.9028,502.22562,1159.8462,493.27438,1124.9325,492.27982,1171.8165,492.27982,1105.9794,493.27438,1187.7771,543.99805,1090.0188,546.98175,1164.8337,537.03595,1123.9349,594.7217,1148.8733,571.8463,1098.9966,558.91675,1200.745,577.8138,1071.0657,577.8138,1167.8264,616.6025,1103.9843,620.58075
0.133333333333,8,7,579.9579,496.4062,768.5713,734.9599,688.23596,562.78204,698.2155,555.7951,679.25433,565.7764,711.1889,547.81,664.28503,544.8156,717.17664,560.78577,636.3423,525.8511,735.13983,611.6905,616.38324,589.73157,715.1807,653.61206,685.24207,632.6513,686.24005,637.64197,637.3403,628.65875,756.09686,649.61957,602.41187,615.68304,702.20734,679.56354,624.3669,700.52435
0.166666666667,10,1,769.3992,438.4698,908.6865,654.9958,881.3265,491.85294,883.31635,487.86166,880.3316,484.86823,884.3112,485.86603,861.4283,469.90097,880.3316,499.83545,816.65735,483.8704,883.31635,557.70874,801.7337,535.75684,908.1891,545.735,867.39777,558.7066,845.50977,570.68036,811.6828,572.676,901.2247,546.7328,797.7541,560.7022,831.581,606.60175,801.7337,623.5646
0.166666666667,10,2,1438.2825,433.46252,1605.665,666.75,1510.516,491.7844,1516.494,484.8057,1504.5381,486.79962,1525.4609,470.84833,1489.5931,473.8392,1548.3763,487.79657,1471.6593,490.78745,1591.2184,532.65955,1465.6814,545.62,1536.4204,533.6565,1498.5602,584.5012,1539.4094,568.5499,1489.5931,562.5682,1569.2992,550.60474,1447.7476,580.51337,1570.2955,630.36115,1507.5271,598.45856
0.166666666667,10,3,877.96814,457.67786,1051.4526,694.97375,965.2089,520.99,971.19116,513.0137,956.2356,512.0166,994.123,500.05212,949.2563,504.04028,1017.0549,529.9634,955.2385,517.00183,991.1319,600.7533,906.3837,545.916,928.31854,614.7119,905.38666,589.7859,1017.0549,628.6705,978.1704,591.77997,973.1852,628.6705,899.4044,612.71783,1018.0519,656.58765,943.2741,670.54626
0.166666666667,10,4,1243.3821,484.3696,1453.8887,732.422,1387.5442,549.6203,1394.5278,541.65076,1383.5536,537.666,1394.5278,540.6546,1352.626,521.72687,1371.5815,554.6013,1306.7336,553.6051,1408.4951,594.4491,1330.6775,604.411,1435.4319,634.2969,1389.5396,665.1789,1316.7102,648.2436,1262.8364,649.23975,1390.5371,621.3463,1314.7148,617.3616,1314.7148,684.10657,1290.771,698.0533
0.166666666667,10,5,1065.1321,460.43674,1212.1362,641.21533,1141.1173,504.8823,1147.0769,499.88843,1136.151,501.886,1159.9895,489.90067,1125.225,490.8994,1172.902,491.8982,1106.3528,492.89697,1187.801,541.83704,1090.4604,544.8334,1164.9558,537.8419,1125.225,595.771,1149.0635,573.7979,1085.4941,566.80646,1201.7069,577.793,1070.5951,576.79425,1167.9357,614.74774,1104.3663,617.7441
0.166666666667,10,6,579.3439,499.43466,771.1765,729.5948,689.74756,561.7074,699.73883,553.7365,678.75714,565.6929,711.7284,547.7583,664.76935,540.78375,716.724,557.722,634.7955,524.8419,735.70746,611.52563,616.81116,589.6056,715.7249,652.3766,685.75104,634.442,687.74927,635.43835,637.7929,627.46747,756.68915,650.38385,600.82513,615.5111,625.80334,706.18024,624.8042,700.202
0.166666666667,10,7,435.92624,459.5291,587.91437,657.1652,550.4173,512.9308,557.41675,505.94366,547.41754,503.94733,561.41644,501.95102,523.41943,489.97305,555.41693,514.9271,487.4222,507.93997,558.4167,556.8499,482.4226,562.83887,555.41693,584.79846,531.41876,582.8021,514.4201,588.79114,460.42432,589.78925,579.41504,578.8095,492.4218,583.8003,520.4196,626.72125,479.42285,639.6974
0.2,12,1,769.5266,438.39453,909.9939,656.3512,881.60156,491.8839,883.594,487.8847,879.60913,483.8855,883.594,485.8851,857.69226,465.88907,879.60913,497.8827,816.84717,482.88568,883.594,556.871,802.9,535.8751,892.56,562.8698,868.6507,558.8706,842.7489,567.8688,811.866,571.868,883.594,575.8672,798.91516,559.87036,832.7867,605.8612,801.9038,623.85767
0.2,12,2,1444.4608,435.55383,1604.1635,657.8054,1509.8391,487.87762,1515.8279,483.89105,1503.8502,485.88434,1526.8075,469.93805,1487.88,471.93134,1546.7703,486.88098,1470.9116,488.87427,1591.6866,531.73,1463.9246,543.6897,1535.7908,533.72327,1498.8595,585.54877,1540.7815,566.6125,1491.8726,562.6259,1569.7275,549.66956,1448.9524,581.5622,1570.7257,631.39435,1507.8428,603.48834
0.2,12,3,878.0546,457.74518,1052.0874,693.2021,966.0655,520.1014,971.03784,512.11975,958.1097,512.11975,993.9107,500.14737,950.15393,503.14047,1017.7781,532.0737,955.1263,517.1083,990.9273,599.91724,906.3971,545.0438,928.2755,613.885,906.3971,587.9449,1021.756,612.8873,977.99915,590.938,973.0268,626.8551,899.4358,610.89197,1018.7726,655.7884,943.1926,669.75616
0.2,12,4,434.0438,456.1664,590.3446,660.66724,551.0205,512.5288,556.9938,506.54346,547.0383,503.55075,559.9804,503.55075,523.1452,488.58728,555.0027,514.524,487.30554,507.54102,559.9804,557.41925,484.3189,564.4022,555.9982,584.3535,533.10065,583.35596,515.18085,590.3389,459.43024,588.34375,579.89136,578.3681,492.28326,584.3535,520.15857,625.25366,478.3456,641.2147
0.2,12,5,1243.3843,484.80127,1452.8381,732.73474,1388.5059,548.28424,1394.4902,541.28613,1382.5215,537.2872,1352.5995,521.2915,1352.5995,522.2912,1371.55,551.28345,1306.7191,554.28265,1409.4513,595.2716,1330.6567,604.2692,1435.3837,634.26117,1389.5033,665.25287,1316.6931,649.25714,1263.8309,650.2569,1389.5033,622.2644,1314.6984,618.26544,1313.7009,684.24774,1291.7582,697.24426
0.2,12,6,1064.9336,460.581,1213.2585,642.90094,1142.0825,505.9119,1147.0598,499.9342,1136.1096,499.9342,1160.001,489.97137,1126.1549,489.97137,1172.942,491.96393,1105.2501,492.9602,1188.8695,542.7744,1091.3135,544.76697,1165.9738,537.79297,1123.1686,593.5849,1149.0508,577.64435,1104.2546,555.72614,1200.8152,577.64435,1070.4087,576.6481,1167.9647,614.50684,1104.2546,617.4957
0.2,12,7,582.2488,496.15717,765.5575,740.02167,690.3411,560.62134,699.3073,553.62524,681.37494,556.6236,711.26227,548.628,664.43884,544.63025,716.24347,558.62244,634.5515,526.6402,736.16833,613.5919,615.6229,590.6047,716.24347,653.5697,686.3562,635.5797,695.3224,636.57916,648.49896,631.5819,756.0932,648.57245,602.67175,615.5908,625.5853,700.5436,624.5891,700.5436
0.233333333333,14,1,1438.369,434.11014,1604.4999,667.54736,1511.4865,488.47906,1516.4604,484.48868,1504.523,485.48627,1527.4032,470.52234,1488.6062,472.51755,1548.294,487.48148,1471.6947,489.47665,1592.065,531.3757,1465.726,545.342,1536.3563,533.37085,1500.5437,588.2386,1546.3043,569.28424,1489.601,563.2987,1571.1742,550.32996,1447.8196,580.2578,1571.1742,630.1376,1506.5126,599.2121
0.233333333333,14,2,769.46436,437.79974,911.0366,657.1442,881.6255,491.14032,884.61646,486.15524,879.63153,484.1612,883.61945,485.1582,862.68274,469.20587,880.6285,498.11948,816.8213,484.1612,884.61646,555.94666,803.8604,537.0033,895.5833,565.9169,868.6646,557.9407,843.7399,568.9079,811.83636,573.893,884.61646,575.8871,798.8755,559.93475,832.7731,606.7947,801.86646,622.747
0.233333333333,14,3,877.7179,458.21368,1052.8102,693.5024,965.7615,519.5283,971.7305,511.55243,958.79755,511.55243,994.6119,500.5856,949.844,502.57956,1018.4881,530.4952,954.8182,517.53436,990.6325,600.2842,908.0606,542.459,927.95746,614.242,905.07605,587.32336,1022.46747,612.24805,977.6996,592.3083,972.72534,627.2028,899.107,610.254,1020.4778,655.1184,942.88007,670.0732
0.233333333333,14,4,436.9485,454.74777,583.2163,659.6262,552.8682,510.21487,559.8334,503.21902,546.89813,502.2196,563.8134,499.22137,522.02264,488.2279,554.8583,512.2137,488.192,506.21722,562.8184,556.18756,484.21188,565.18225,556.8483,583.1716,532.96783,583.1716,511.07742,587.1692,460.33145,589.168,577.7437,578.17456,491.17703,584.17096,520.0326,627.1455,478.2418,641.1372
0.233333333333,14,5,1243.2817,484.30814,1453.5994,733.1677,1387.3145,549.7712,1394.2917,541.7757,1383.3274,537.77795,1394.2917,540.77625,1353.4244,522.78644,1373.3597,551.7701,1306.5764,553.7689,1409.2433,594.74585,1332.4923,604.7402,1435.1592,634.72327,1390.3047,665.7058,1317.5408,649.7148,1263.7155,651.7137,1390.3047,621.7306,1315.5472,617.73285,1313.5537,683.6956,1291.6249,697.68774
0.233333333333,14,6,1065.4503,460.6269,1213.4779,642.8752,1142.4446,506.93588,1147.4119,501.95642,1136.4836,499.96463,1158.3401,486.02216,1126.549,490.0057,1172.2488,491.00162,1106.6794,491.9975,1189.1378,541.7921,1091.7773,544.7798,1166.288,537.80853,1123.5685,593.5785,1148.4054,578.64014,1086.81,563.7017,1201.0594,577.6442,1070.9144,576.6483,1168.2749,614.49225,1102.7056,615.48816
0.233333333333,14,7,579.6282,498.8634,764.3264,736.29895,688.9496,562.2128,698.9332,554.23175,679.96423,567.2009,711.91205,549.24365,664.9887,545.2531,718.90063,559.2199,635.03766,525.30054,735.8729,613.09186,616.06866,589.14874,714.90717,654.99225,684.9561,635.0397,693.9414,637.0349,648.0164,632.0468,754.8419,648.00885,603.08984,614.0895,625.05396,698.8879,625.05396,699.8855
0.266666666667,16,1,770.11444,437.86633,910.74445,655.5464,881.32184,491.2878,884.31396,487.29367,880.32446,484.2981,884.31396,486.29517,862.3717,469.3201,881.32184,498.27753,815.49506,484.2981,885.31134,556.19244,805.5213,538.2188,860.37695,553.19684,868.35596,558.18945,845.4163,570.1719,811.50555,573.1675,884.31396,575.16455,799.53705,559.188,832.45044,606.119,802.5292,622.0956
0.266666666667,16,2,1439.8922,433.78738,1605.1527,666.2104,1511.0737,489.14993,1517.047,484.16232,1504.1049,485.15985,1527.9979,470.197,1489.1718,473.18958,1547.9088,487.1549,1471.2518,489.14993,1592.7084,532.04346,1466.2742,546.0088,1535.9623,533.04095,1498.1316,586.9073,1538.949,567.9543,1489.1718,561.9692,1570.8064,549.9989,1448.3544,578.92706,1571.802,629.8008,1507.0916,599.87506
0.266666666667,16,3,877.39374,458.1104,1053.6155,694.48737,967.4958,518.45135,974.465,509.47504,959.531,509.47504,994.3771,500.4987,949.57495,501.49606,1018.27155,533.4119,954.553,517.454,991.3903,599.2384,907.75964,542.38824,927.6717,614.199,904.7728,585.2752,1024.2452,609.21216,979.44305,592.25684,973.4694,627.1648,899.7948,611.2069,1022.25397,656.08856,943.6013,670.05176
0.266666666667,16,4,434.32626,454.85422,593.16833,664.2986,552.70856,511.2047,559.7016,504.22324,548.7125,503.2259,564.69666,499.23648,522.73834,488.2656,555.70557,513.19946,487.77313,507.2153,561.69965,556.0857,485.77512,564.0645,556.7046,585.0089,533.7274,582.01685,507.75327,590.99304,459.80093,589.9957,581.67975,578.02747,493.76715,585.0089,519.74133,623.90576,478.78207,641.8581
0.266666666667,16,5,1244.5791,484.00043,1456.419,733.8759,1388.97,546.4693,1395.9646,538.47327,1384.973,536.4743,1353.9963,520.48224,1353.9963,521.48175,1373.9813,552.4663,1305.0334,553.4658,1407.9556,591.4469,1332.0131,604.4404,1436.9337,635.425,1391.9677,667.40906,1317.0243,650.4175,1264.0643,652.4165,1390.9684,622.43146,1316.0251,617.43396,1314.0266,684.4006,1291.044,698.3936
0.266666666667,16,6,1066.1155,460.52686,1213.0696,641.96045,1141.5919,505.88525,1147.5901,501.8977,1136.5935,501.8977,1158.5865,484.95062,1126.5966,489.93506,1173.5819,490.93195,1106.6028,491.92883,1188.5773,541.7732,1092.6072,542.7701,1166.5841,535.7919,1123.5975,593.6114,1149.5894,577.6612,1115.6,544.76385,1201.5731,577.6612,1070.614,576.6643,1168.5835,613.54913,1102.6041,615.5429
0.266666666667,16,7,580.49774,496.85278,764.8289,737.8274,689.60187,561.346,695.5802,570.34503,681.6308,568.3453,712.51874,548.34735,664.69226,545.34766,719.4934,560.34607,635.7971,526.3497,735.43555,612.34064,615.8694,590.34296,715.5079,655.33606,685.61633,636.3381,694.5838,636.3381,648.7501,631.3386,755.3633,647.3369,603.9128,613.3405,625.83325,699.3314,625.83325,699.3314
0.3,18,1,769.6296,437.54932,910.9261,655.2705,881.5722,490.9809,884.5574,486.98602,879.58215,483.98984,884.5574,485.98727,862.6664,469.00903,880.5772,497.97195,814.9042,483.98984,885.5524,555.89777,804.95374,537.9208,910.4286,543.9131,869.6317,557.8952,842.76544,567.8824,810.92395,572.87604,901.47314,545.9105,799.97845,558.8939,832.815,605.8338,802.9636,622.8121
0.3,18,2,1438.6182,431.82956,1606.7429,665.24054,1510.7427,490.1823,1516.7117,484.19742,1504.7738,485.1949,1527.6547,469.23517,1489.8514,473.2251,1546.5563,486.19238,1471.9447,489.1848,1592.318,531.0791,1465.9757,545.0439,1536.608,532.0766,1497.81,585.9407,1539.5925,565.991,1488.8566,561.0036,1570.432,550.03125,1448.069,577.9608,1571.4268,630.8274,1506.7634,597.91046
0.3,18,3,877.66797,457.9073,1053.9714,693.9886,968.8079,519.1689,974.7843,510.20377,959.8433,510.20377,994.70557,499.24643,950.8787,502.2348,1018.61115,532.11847,953.86694,517.17664,991.7174,599.8549,908.048,542.0797,927.96924,613.80066,904.06366,584.913,1024.5875,609.81616,978.76855,591.8859,973.7882,627.74634,900.0794,610.81226,1021.5993,655.6378,943.90625,669.58356
0.3,18,4,434.28986,454.8668,592.7491,665.57837,552.38684,511.28955,559.36304,504.29913,548.40045,502.30185,564.346,499.30597,522.48883,488.321,555.37665,513.2868,487.6079,507.295,561.3562,556.228,485.6147,564.2171,555.37665,583.19116,533.4514,582.1925,513.5195,592.17883,459.70312,590.1816,581.2882,577.19934,494.58408,585.1884,520.49567,624.1351,479.6351,639.1146
0.3,18,5,1245.5044,484.19592,1458.5828,729.88416,1388.3864,546.6167,1394.3606,538.62683,1385.3993,535.6307,1355.5286,520.64966,1355.5286,521.6484,1371.4596,554.60657,1305.7439,553.60785,1409.2959,592.5584,1334.6189,606.54065,1436.1797,634.5052,1389.3821,664.46716,1318.6879,650.4849,1264.9204,650.4849,1393.3649,621.52167,1317.6921,616.528,1315.7008,682.44434,1290.8085,698.4241
0.3,18,6,574.251,496.097,765.3445,733.4184,687.2151,573.37604,696.1726,573.37604,681.2434,567.3931,712.09705,548.4473,665.319,546.453,720.0593,559.41595,635.46063,525.5129,735.98376,611.2677,617.5456,588.33325,717.0735,653.14795,686.21985,636.1964,693.18677,634.2021,645.4134,630.2135,755.88934,646.1679,601.62115,614.2591,629.48895,710.98254,629.48895,704.0025
0.3,18,7,1066.0664,461.1975,1213.8748,641.4689,1142.4673,506.51434,1148.4596,501.5345,1137.4739,503.52643,1158.4467,484.6029,1126.488,489.5828,1173.4272,490.57877,1106.5139,492.5707,1188.4078,541.3735,1092.5321,542.36945,1166.4363,535.3976,1122.4933,593.1641,1148.4596,571.2527,1115.5023,548.3453,1201.391,577.2285,1070.5605,576.23254,1168.4337,613.0836,1102.5192,615.07556
0.333333333333,20,1,1439.4318,431.42447,1607.0262,664.0318,1510.7592,489.82587,1516.7448,483.836,1503.7761,484.83432,1526.7206,468.86127,1489.8098,472.85452,1546.6722,485.8326,1471.8533,488.82758,1592.5613,531.7551,1465.8678,543.73486,1535.6989,531.7551,1496.793,584.6658,1539.6892,565.6978,1489.8098,560.70624,1570.6144,548.72644,1447.9113,577.67755,1571.6119,630.58826,1507.7664,601.63715
