frame_timecode,frame_id,figure_index,fig_box_min_x,fig_box_min_y,fig_box_max_x,fig_box_max_y,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
189.647791667,4547,1,499.19867,432.08276,1115.7981,1069.7035,1073.3257,534.52185,1084.3186,514.5337,1071.327,510.5361,1015.36334,485.55096,1017.36206,488.54916,1051.34,566.5028,943.4101,554.50995,914.4289,685.43207,841.4763,673.4392,994.377,725.40826,797.5049,821.3512,851.46985,759.38806,795.50616,737.4011,996.3757,850.334,667.5893,935.28345,952.40424,1051.2145,500.6977,1068.2043
189.6895,4548,1,487.24545,398.97015,1096.6702,1072.7524,1040.2234,476.44513,1051.213,461.44998,1028.2347,457.45126,1040.2234,473.44608,969.2904,435.45837,974.2857,539.42474,919.3375,518.4316,911.3451,648.3896,824.4271,652.38824,1054.2102,602.4044,805.44507,781.3466,836.41583,737.36084,786.463,736.36115,987.27344,833.32983,670.5724,913.30396,944.31396,1025.2678,488.74405,1047.2607
189.731208333,4549,1,460.68475,413.2073,1082.9641,1069.3223,990.5711,436.67566,1003.5561,426.68912,976.5873,414.7053,1007.55145,414.7053,936.63354,414.7053,960.6058,484.611,884.6937,497.59348,997.563,542.53284,818.7701,645.3941,1065.4844,589.46954,814.77466,755.2459,843.74115,719.29443,788.80475,718.2958,980.58264,814.16644,662.9505,892.0614,927.644,1010.90106,475.16797,1035.8674
189.772916667,4550,1,459.83334,369.0801,1092.2362,1049.0323,965.8555,420.5765,975.84607,407.5774,952.86774,403.5777,978.84326,426.57608,913.90454,396.5782,955.8649,476.57257,863.9517,479.57236,989.8329,539.5681,821.99133,621.5624,1070.7565,573.56573,813.9989,730.55475,850.964,710.55615,789.02246,683.55804,972.8489,806.5494,664.14044,867.5451,920.89795,988.5366,482.3121,1013.53485
189.814625,4551,1,430.4744,363.9757,1034.9287,1051.2905,935.5185,409.4304,947.5076,399.44037,922.5302,387.4523,956.4995,412.4274,885.56354,380.4593,926.5266,473.36667,840.6041,472.36765,1001.4589,534.3059,819.6231,619.22125,1020.4418,562.278,827.6159,722.1187,845.5997,685.1555,790.64923,682.1585,969.4878,793.048,675.753,841.0002,906.5446,978.86273,482.92703,991.8498
189.856333333,4552,1,426.1705,324.14227,1041.8668,1040.9976,917.42816,391.62866,930.42175,387.62946,905.4341,372.63248,936.4188,405.62582,862.45526,364.6341,889.44196,466.61353,821.4755,457.61533,943.41534,538.599,808.48193,582.5901,1021.3769,537.5992,831.4706,692.56793,845.4637,683.5697,777.4972,683.5697,964.40497,775.55115,665.5524,835.53906,899.4371,962.5134,480.64362,979.50995
189.898041667,4553,1,445.79974,317.561,1011.4599,1015.57227,889.03345,392.9542,901.02625,380.9712,880.0388,371.98392,908.02203,390.95703,838.0641,356.00653,856.0533,453.86792,789.0935,447.8764,897.0286,504.79578,782.0977,568.70526,977.98,518.776,819.0755,666.56665,837.06464,666.56665,778.1001,668.5638,950.9962,771.4181,671.16437,820.34875,882.03766,953.16064,475.28204,975.1295
189.93975,4554,1,445.7768,331.9858,1026.5571,1019.4271,861.1197,390.4383,878.1133,379.44724,851.1235,367.45697,881.1121,391.4375,810.139,354.46753,829.1318,444.39444,767.1553,440.3977,903.1038,504.34573,765.156,563.2978,987.0721,514.3376,823.1341,661.2182,821.1348,647.2296,774.1526,665.21497,940.08984,762.13617,672.19116,822.08746,877.11365,935.9949,477.2649,957.97705
189.981458333,4555,1,446.83957,319.7066,1002.85693,1004.7077,838.6471,383.11414,850.6259,377.12286,833.65594,366.1389,847.6312,381.11707,792.7283,346.16803,811.69476,433.04132,743.8147,431.04425,828.66473,547.8739,733.83234,551.86804,973.40894,504.9365,803.70886,625.7603,807.7018,652.721,763.7794,663.70496,931.48303,757.5681,685.91705,829.46326,863.603,933.3118,495.254,929.3176
190.023166667,4556,1,479.80695,308.50394,972.2713,993.10034,820.9359,389.95593,830.92505,379.96182,812.9446,369.9677,827.9283,384.95886,770.99023,345.98184,786.97284,440.92587,718.04785,431.93118,814.94244,542.8658,710.0565,544.8646,820.9359,613.824,794.9642,612.8245,795.9631,655.7992,751.01196,654.7998,916.8316,748.74445,703.06415,846.6867,857.8957,931.6366,523.2597,906.65137
190.064875,4557,1,498.07928,311.44016,946.5507,983.93884,794.2302,389.88168,804.2185,380.88837,789.23615,370.89584,801.222,384.8854,747.2856,347.91296,771.2573,435.8474,699.3421,427.85336,786.2397,539.76996,694.34796,547.764,906.0984,537.7714,764.26556,607.7193,771.2573,650.68726,730.3056,650.68726,901.1043,744.61725,729.30676,852.53674,843.17255,922.4846,544.52454,885.5122
190.106583333,4558,1,547.1602,295.15427,954.72076,976.90076,774.41516,392.618,786.4022,379.62286,771.4184,370.6262,780.4087,382.62173,729.4636,347.63474,736.4561,430.60388,685.51105,428.60464,781.40765,478.58606,686.50995,541.5626,845.3387,535.5649,720.4733,600.5407,755.43567,648.5228,714.4798,648.5228,888.29236,743.48755,744.4475,844.45,834.3505,916.4232,575.6295,888.43365
190.148291667,4559,1,545.0906,308.86224,936.4984,964.43,761.26355,390.30853,766.256,380.31512,753.27563,376.31778,756.27106,389.3092,712.3375,345.3382,714.33453,435.2789,668.404,440.2756,736.3013,513.2275,704.3496,554.2005,793.2152,539.2104,749.2817,638.14514,735.3028,627.1524,704.3496,647.1392,874.09283,739.07855,735.3028,832.0173,832.15625,914.9626,587.52637,890.9784
190.19,4560,1,545.5598,309.838,921.3939,968.1332,752.96826,396.24548,758.96564,388.25406,746.9709,381.26154,699.99164,356.28827,705.989,357.2872,695.9934,431.20807,661.00885,439.1995,725.98016,554.07654,713.9855,560.07007,792.9506,540.0915,785.95374,627.9974,737.9749,626.9984,690.9956,629.99524,860.9206,724.8936,707.9881,818.7931,831.9334,907.6979,565.0512,897.70856
190.231708333,4561,1,522.8608,315.46722,923.24506,965.9134,750.0115,397.89703,757.99915,392.9013,744.0207,382.9098,752.00836,398.89618,701.0867,363.92596,686.10974,435.86472,658.1527,440.86044,741.02527,557.7609,709.0744,561.7575,816.90857,545.7711,813.9132,595.7286,702.08514,616.71075,666.14044,626.7022,837.87634,699.64014,686.10974,813.54315,843.8671,869.4955,558.3063,907.46313
190.273416667,4562,1,519.5082,317.2662,924.40063,963.1782,737.95013,405.75415,749.94696,396.75537,732.9515,384.75702,745.94806,409.7536,693.96185,373.7585,657.9714,421.75195,657.9714,428.751,712.9568,534.7366,713.95654,545.73505,807.9316,546.7349,808.93134,568.73193,672.9674,606.72675,641.97565,627.7239,814.9297,674.71747,672.9674,804.69977,844.92175,847.6939,555.9985,907.6857
190.315125,4563,1,526.7026,332.2265,923.69794,971.81256,741.2001,413.6738,752.19995,403.68027,738.20013,395.68542,690.2007,376.69772,695.2006,377.69708,695.2006,455.64664,653.2011,433.66086,752.19995,537.59357,725.20026,529.59875,732.2002,569.5729,831.19904,552.58386,659.20105,594.5567,614.20154,607.54834,797.1994,629.53406,662.201,797.4254,832.19904,801.42285,549.20233,913.3504
190.356833333,4564,1,531.6603,329.03186,900.2024,965.66394,741.89905,420.479,750.8879,408.48593,735.9065,401.49,694.9574,388.4975,690.96234,389.49692,708.94,472.44897,656.0058,422.47784,783.8469,366.5102,740.9003,520.42126,815.80725,544.4074,808.8159,531.4149,656.0058,579.3872,605.0691,603.3733,775.8569,590.3808,656.0058,788.2665,808.8159,761.28204,552.1348,909.1966
190.398541667,4565,1,528.1683,336.90005,859.8663,961.13416,736.47864,426.29037,747.4686,417.30142,735.47955,413.3063,693.51776,399.32346,699.51227,396.32715,710.50226,470.23645,658.54956,426.29037,740.475,511.18622,728.4859,505.19357,807.41406,529.1642,814.40765,527.1666,635.5705,592.087,599.6032,605.07104,758.4586,551.1372,652.55505,784.85046,777.44135,716.9338,557.6414,906.7009
190.44025,4566,1,531.17126,363.78934,872.6565,965.6084,743.35144,431.26904,751.33936,425.27084,744.3499,416.27356,745.3484,434.26816,709.4026,393.28046,701.4146,462.25974,666.4673,428.26996,741.35443,582.2237,738.35895,512.2447,842.2024,547.2342,808.2536,529.2396,629.523,587.22217,590.5817,603.21735,726.377,546.2345,660.4763,779.1645,739.3574,698.1888,551.6404,901.1278
190.481958333,4567,1,510.44342,363.10376,845.38116,969.6603,742.9002,431.5537,749.8989,425.5581,742.9002,417.56393,697.90857,395.58002,700.908,396.57928,715.9052,477.5201,666.9143,428.5559,755.89777,513.4938,750.89874,516.4916,830.88385,547.46893,815.88666,534.47845,618.9233,591.4368,586.9292,589.4383,720.9043,545.4704,665.91455,775.30237,706.9069,676.3747,545.9368,905.2074
190.523666667,4568,1,518.24207,339.2302,834.4845,969.74475,738.2151,429.66055,746.196,429.66055,737.2175,414.67212,750.18646,422.66595,708.2868,396.68594,716.2677,472.62747,671.37524,421.66672,591.5664,469.6298,652.42065,439.65286,817.0263,540.57513,819.02155,538.5767,614.5115,583.54205,591.5664,597.5313,709.2844,542.5736,654.41583,775.39435,671.37524,687.46204,540.6883,915.2866
190.565375,4569,1,512.19904,345.3066,884.9582,960.3213,744.5489,421.68423,750.54504,423.68103,739.5521,410.70184,757.5405,424.67944,717.56635,391.73224,711.5702,467.61066,676.59283,422.68265,757.5405,518.52905,677.59216,444.64746,831.49274,553.4731,818.50116,539.4955,619.62964,574.4395,576.6574,591.4123,704.57477,594.40753,645.61285,773.12115,646.6122,694.24756,545.6774,917.8892
190.607083333,4570,1,511.00177,354.44672,880.42096,980.0966,743.1368,416.91177,750.1258,412.914,741.13995,407.9168,754.1195,430.90393,714.1823,391.92575,716.1792,478.87708,677.2404,422.90842,795.0552,412.914,682.23254,442.89722,822.0128,543.84076,816.0222,535.8452,601.3597,585.81726,575.4005,610.8033,642.29535,766.716,644.29224,769.71436,557.4288,783.7065,548.44293,921.62933
190.648791667,4571,1,479.3805,340.48193,874.8102,979.72253,746.49524,418.8888,754.4837,419.8876,741.50244,408.90067,767.465,420.8864,718.5356,382.93152,727.5226,486.8081,676.59607,411.8971,832.3714,556.72504,679.59174,440.86267,809.40454,536.7488,733.514,508.782,599.707,602.6705,562.76025,600.67285,783.44196,541.74286,642.645,766.4759,508.838,819.41296,556.76886,918.29553
190.6905,4572,1,413.1991,349.93713,879.9171,965.48315,744.49896,415.38885,755.4923,396.40286,738.50256,395.4036,784.4748,402.39844,721.5128,391.40656,761.48865,428.37927,670.54364,420.3852,739.50195,515.3152,662.54846,437.37265,744.49896,515.3152,740.50134,515.3152,571.6034,600.2525,587.59375,591.25916,563.6082,775.12354,656.55206,776.1228,438.6837,868.05505,564.6076,920.0167
190.732208333,4573,1,379.65857,362.85153,844.5602,964.19995,753.0795,429.27954,762.07764,418.29144,751.07996,415.2947,718.0869,388.32394,721.0863,390.32178,605.11084,482.22217,668.09753,429.27954,545.12354,546.1529,721.0863,512.1897,552.1221,544.1551,813.06683,554.1442,571.11804,625.0674,610.1098,624.0685,536.1254,767.9126,676.0958,781.89746,413.1515,888.7816,578.1166,918.74915
